"customer_id";"phone";"type"
1108;"2039181162";"personal"
1109;"2039181162";"work"
1110;"2039181162";"work"
1111;"2039181162";"personal"
1112;"2035893035";"personal"
1113;"2039181162";"work"
1114;"2039181162";"work"
1115;"2035492222";"personal"
1116;"2039181162";"personal"
1117;"2039181162";"work"
1118;"2038776869";"personal"
1119;"2039999999";"work"
1120;"2035555555";"work"
1121;"2039181162";"work"
1122;"2039181162";"personal"
1123;"2031111111";"personal"
1124;"2039181162";"personal"
1125;"2039181162";"personal"
1126;"2039181162";"personal"
1127;"2039181162";"work"
1128;"2035861921";"personal"
1129;"2036602278";"personal"
1130;"2035496030";"work"
1131;"2038326747";"work"
1132;"2039181162";"personal"
1133;"2032842258";"work"
1134;"2039181162";"work"
1135;"2039181162";"work"
1136;"2039181162";"work"
1137;"2039181162";"personal"
1138;"2033823568";"work"
1139;"2039181162";"work"
1140;"2039181162";"personal"
1141;"2039181162";"work"
1142;"2039181162";"work"
1143;"2036462961";"personal"
1144;"2039181162";"work"
1145;"2039181162";"work"
1146;"2039181162";"personal"
1147;"2039181162";"work"
1148;"2039181162";"personal"
1149;"2039181162";"work"
1150;"2039181162";"personal"
1151;"2039181162";"personal"
1152;"2039181162";"personal"
1153;"2039181162";"work"
1154;"20334234324";"work"
1155;"2039181162";"work"
1156;"2039181162";"personal"
1157;"2039181162";"work"
1158;"2039181162";"work"
1159;"2039181162";"work"
1160;"2039181162";"work"
1161;"2036652466";"work"
1162;"2034622396";"personal"
1163;"2039181162";"personal"
1164;"2039181162";"work"
1165;"2037692812";"work"
1166;"2039181162";"personal"
1167;"2033456789";"personal"
1168;"2039181162";"work"
1169;"2033765884";"personal"
1170;"2039181162";"personal"
1171;"2033870132";"personal"
1172;"2039181162";"work"
1173;"2036140880";"personal"
1174;"2039181162";"personal"
1175;"2039181162";"work"
1176;"2039181162";"work"
1177;"2037234671";"work"
1178;"2039181162";"personal"
1179;"2035491111";"personal"
1180;"2039181162";"personal"
1181;"2033294562";"personal"
1182;"2039181162";"personal"
1183;"2039181162";"personal"
1184;"2039181162";"personal"
1185;"2037805638";"work"
1186;"2033823568";"work"
1187;"2039181162";"personal"
1188;"2039181162";"work"
1189;"2038221833";"personal"
1190;"2039181162";"work"
1191;"2032246299";"work"
1192;"2032070262";"personal"
1193;"2039181162";"work"
1194;"2039181162";"work"
1195;"2039181162";"personal"
1196;"2039181162";"work"
1197;"2037873241";"work"
1198;"2039181162";"work"
1199;"2039181162";"work"
1200;"2039181162";"work"
1201;"2032444426";"personal"
1202;"2035988225";"work"
1203;"2033870132";"personal"
1204;"2039181162";"work"
1205;"2034899767";"personal"
1206;"2039181162";"personal"
1207;"2039181162";"work"
1208;"2033765884";"personal"
1209;"2039181162";"personal"
