"customer_id";"phone";"type"
1351;2039181162;"work"
1352;2039181162;"personal"
1353;2036324604;"personal"
1354;2039181162;"work"
1355;2039181162;"personal"
1356;2039181162;"personal"
1357;2039181162;"work"
1358;2039181162;"personal"
1359;2031111111;"personal"
1360;2039181162;"personal"
1361;2039181162;"personal"
1362;2039181162;"work"
1363;2039181162;"personal"
1364;2039181162;"work"
1365;2039181162;"work"
1366;2035492222;"personal"
1367;2039181162;"personal"
1368;2037814613;"personal"
1369;2033812578;"personal"
1370;2039181162;"personal"
1371;2039181162;"personal"
1372;2039181162;"work"
1373;2034281769;"personal"
1374;2039181162;"personal"
1375;2034795438;"personal"
1376;2039181162;"work"
1377;2039181162;"personal"
1378;2032724443;"personal"
1379;2038771952;"work"
1380;2032222333;"personal"
1381;2039181162;"work"
1382;2039079400;"personal"
1383;2034464718;"personal"
1384;2039181162;"personal"
1385;2039181162;"personal"
1386;2033744950;"work"
1387;2033456789;"work"
1388;2039181162;"work"
1389;2039181162;"personal"
1390;2039181162;"personal"
1391;2039181162;"personal"
1392;2039181162;"work"
1393;2039181162;"personal"
1394;2039181162;"work"
1395;2035384159;"personal"
1396;2039181162;"personal"
1397;2039181162;"work"
1398;2032222222;"personal"
1399;2033434430;"work"
1400;2032431199;"personal"
1401;2039181162;"work"
1402;2039181162;"work"
1403;2039181162;"work"
1404;2039181162;"personal"
1405;2039181162;"work"
1406;2039181162;"personal"
1407;2039181162;"work"
1408;2037839376;"work"
1409;2039181162;"work"
1410;2039181162;"work"
1411;2039181162;"personal"
1412;2035277580;"personal"
1413;2037635396;"work"
1414;2039181162;"personal"
1415;2039181162;"personal"
1416;2036679131;"work"
1417;2039181162;"work"
1418;2039181162;"work"
1419;2039181162;"work"
1420;2039181162;"personal"
1421;2039181162;"personal"
1422;2039181162;"work"
1423;2039181162;"work"
1424;2039181162;"personal"
1425;2037731243;"personal"
1426;2039181162;"work"
1427;2038554730;"personal"
1428;2038326747;"personal"
1429;2039181162;"personal"
1430;2039181162;"personal"
1431;2035907793;"personal"
1432;2035497777;"work"
1433;2039181162;"work"
1434;2033336999;"personal"
1435;2039181162;"work"
1436;2039181162;"personal"
1437;2039181162;"work"
1438;2035371030;"work"
1439;2039181162;"work"
1440;2039181162;"work"
1441;2039181162;"work"
1442;2032757517;"work"
1443;2033802872;"personal"
1444;2039181162;"work"
1445;2039181162;"personal"
1446;2039181162;"work"
1447;2039181162;"work"
1448;2039181162;"personal"
1449;2039181162;"work"
1450;2039181162;"work"
1451;2039181162;"personal"
1452;2039181162;"work"
1453;2039181162;"work"
1454;2032692353;"personal"
1455;2039181162;"personal"
1456;2039181162;"work"
1457;2039181162;"personal"
1458;2039181162;"work"
1459;2039181162;"work"
1460;2035332301;"personal"
1461;2039181162;"personal"
1462;2039181162;"work"
1463;2034371800;"personal"
1464;2032615555;"personal"
1465;2035371030;"work"
1466;2039181162;"personal"
1467;2039181162;"personal"
1468;2034170417;"personal"
1469;2039181162;"personal"
1470;2038847973;"personal"
1471;2039181162;"work"
1472;2039181162;"personal"
1473;2034281769;"personal"
1474;2039181162;"work"
1475;2032221111;"personal"
1476;2038202211;"personal"
1477;2038342422;"personal"
1478;2033470697;"personal"
1479;2039181162;"personal"
1480;2032246299;"work"
1481;2039181162;"personal"
1482;2031400221;"work"
1483;2039181162;"personal"
1484;2036123456;"personal"
1485;2038771341;"personal"
1486;2039181162;"work"
1487;2039181162;"work"
1488;2035799768;"work"
1489;2039181162;"personal"
1490;2039181162;"personal"
1491;2038670000;"work"
1492;2039181162;"work"
1493;2039181162;"personal"
1494;2039181162;"personal"
1495;2039181162;"work"
1496;2039181162;"work"
1497;2039181162;"work"
1498;2032235689;"personal"
1499;2039181162;"work"
1500;2039181162;"personal"
1501;2039181162;"personal"
1502;2039181162;"work"
1503;2033352693;"work"
1504;2032484848;"work"
1505;2039181162;"work"
1506;2039181162;"work"
1507;2039181162;"personal"
1508;2039181162;"work"
1509;2039181162;"work"
1510;2032478464;"personal"
1511;2037233975;"personal"
1512;2039181162;"personal"
1513;2039079400;"work"
1514;;"personal"
1515;2039181162;"work"
1516;2039181162;"work"
1517;2039181162;"work"
1518;2039181162;"work"
1519;2033180061;"work"
1520;2032508320;"work"
1521;2037423900;"personal"
1522;2039181162;"work"
1523;2039181162;"work"
1524;2036782932;"work"
1525;2039181162;"work"
1526;2039181162;"personal"
1527;2039556911;"work"
1528;2039181162;"work"
1529;2039181162;"personal"
1530;2039181162;"work"
1531;2033172215;"work"
1532;2039181162;"personal"
1533;2032905000;"personal"
1534;2039181162;"personal"
1535;2034512514;"personal"
1536;20334234324;"personal"
1537;2039181162;"personal"
1538;2032239305;"personal"
1539;2035384159;"work"
1540;2033632212;"personal"
1541;2039181162;"personal"
1542;2039181162;"work"
1543;2039181162;"personal"
1544;2039181162;"work"
1545;2039181162;"personal"
1546;2038573408;"personal"
1547;2039181162;"personal"
1548;2039181162;"personal"
1549;2036863278;"personal"
1550;2039181162;"personal"
1551;2035496100;"personal"
1552;2034567890;"work"
1553;2039181162;"personal"
1554;2039181162;"work"
1555;2036666450;"personal"
1556;2036233584;"work"
1557;2039181162;"personal"
1558;2039181162;"work"
1559;2039181162;"work"
1560;2039181162;"work"
1561;2039181162;"work"
1562;2035589417;"personal"
1563;2039181162;"work"
1564;2039181162;"personal"
1565;2039181162;"personal"
1566;2032244430;"personal"
1567;2039181162;"work"
1568;2039181162;"work"
1569;2032027247;"personal"
1570;2039181162;"personal"
1571;2039181162;"work"
1572;2035799662;"work"
1573;2039181162;"personal"
1574;2039181162;"personal"
1575;2039181162;"personal"
1576;2039181162;"work"
1577;2039181162;"work"
1578;2039181162;"personal"
1579;2032222222;"work"
1580;2038733702;"work"
1581;2032672559;"personal"
1582;2038133997;"work"
1583;2039181162;"work"
1584;2039181162;"personal"
1585;2039181162;"work"
1586;2036602278;"work"
1587;2039181162;"work"
1588;2039181162;"personal"
1589;2032075921;"personal"
1590;2038439022;"personal"
1591;2037430222;"work"
1592;2039325688;"work"
1593;2039181162;"work"
1594;2036336660;"work"
1595;2039181162;"work"
1596;2033343659;"personal"
1597;2032719983;"work"
1598;2039181162;"work"
1599;2039181162;"work"
1600;2039181162;"personal"
1601;2039181162;"work"
1602;2034170423;"work"
1603;2039181162;"personal"
1604;2034823475;"personal"
1605;2032325808;"work"
1606;2033744949;"work"
1607;2039181162;"personal"
1608;2033870132;"work"
1609;2039181162;"work"
1610;2039181162;"work"
1611;2039181162;"personal"
1612;2032557556;"work"
1613;2039181162;"work"
1614;2039181162;"work"
1615;2039181162;"work"
1616;2032890123;"personal"
1617;2039181162;"work"
1618;2035496030;"work"
1619;2039181162;"work"
1620;2039181162;"personal"
1621;2039181162;"work"
1622;2036864458;"work"
1623;2037494300;"personal"
1624;2033960433;"personal"
1625;2039181162;"work"
1626;2034170302;"personal"
1627;2039181162;"personal"
1628;2039181162;"work"
1629;2039181162;"personal"
1630;2039181162;"personal"
1631;2036565856;"personal"
1632;2039852073;"personal"
1633;2039181162;"work"
1634;2039181162;"work"
1635;2039181162;"personal"
1636;2036362244;"personal"
1637;2033816498;"personal"
1638;2039181162;"personal"
1639;2039181162;"personal"
1640;2035918641;"personal"
1641;2039181162;"work"
1642;2038671111;"work"
1643;2034770411;"work"
1644;2039181162;"work"
1645;2038777739;"work"
1646;2033343659;"personal"
1647;2039181162;"work"
1648;2033456789;"personal"
1649;2039181162;"personal"
1650;;"personal"
1651;2039181162;"personal"
1652;2035037389;"work"
1653;2039181162;"personal"
1654;2039181162;"work"
1655;2036724209;"work"
1656;2039181162;"personal"
1657;2039181162;"work"
1658;2035035328;"personal"
1659;2037277111;"work"
1660;2039181162;"personal"
1661;2039181162;"personal"
1662;2039181162;"personal"
1663;2035496030;"work"
1664;2039181162;"work"
1665;2031111111;"personal"
1666;2039181162;"personal"
1667;2036246962;"personal"
1668;2032207751;"work"
1669;2039181162;"work"
1670;2038771952;"personal"
1671;2039181162;"work"
1672;2035496666;"work"
1673;2039181162;"personal"
1674;2039181162;"personal"
1675;2039181162;"work"
1676;2039181162;"work"
1677;2039181162;"personal"
1678;2036622525;"personal"
1679;2035852626;"personal"
1680;2039999999;"personal"
1681;2032719983;"personal"
1682;2039181162;"work"
1683;2038771341;"personal"
1684;2037423900;"work"
1685;2033818221;"work"
1686;2039181162;"personal"
1687;2039181162;"personal"
1688;2039181162;"work"
1689;2039999999;"work"
1690;2039181162;"work"
1691;2039181162;"personal"
1692;2035918641;"personal"
1693;2039181162;"personal"
1694;2031231231;"personal"
1695;2031231233;"personal"
1696;2039181162;"personal"
1697;2039181162;"personal"
1698;2039181162;"work"
1699;2038852010;"personal"
1700;2039181162;"work"
1701;2039181162;"work"
1702;2039268488;"personal"
1703;2034776391;"personal"
1704;2032849119;"work"
1705;2039181162;"personal"
1706;2039181162;"personal"
1707;2031111111;"work"
1708;2035470479;"personal"
1709;2034371800;"work"
1710;2039181162;"personal"
1711;2034988377;"personal"
1712;2039181162;"personal"
1713;2038554730;"personal"
1714;2039181162;"personal"
1715;2039852073;"work"
1716;2039181162;"personal"
1717;2039181162;"work"
1718;2036586046;"work"
1719;2032535088;"work"
1720;2034770514;"work"
1721;2032691774;"personal"
1722;2039181162;"work"
1723;2034577800;"personal"
1724;2039181162;"work"
1725;2039181162;"work"
1726;2039181162;"work"
1727;2039181162;"personal"
1728;2039181162;"work"
1729;2039181162;"work"
1730;2033816498;"work"
1731;2039181162;"work"
1732;2039181162;"personal"
1733;2039181162;"work"
1734;2035623220;"work"
1735;2036952431;"personal"
1736;2034170413;"work"
1737;2034386650;"work"
1738;2039181162;"work"
1739;2039181162;"work"
1740;2033826218;"personal"
1741;2039181162;"personal"
1742;2035852626;"personal"
1743;2039181162;"personal"
1744;2039181162;"personal"
1745;2039181162;"work"
1746;2039181162;"personal"
1747;2039181162;"personal"
1748;2039181162;"personal"
1749;2030000011;"personal"
1750;2039181162;"personal"
1751;2039181162;"personal"
1752;2031111111;"personal"
1753;2039181162;"work"
1754;2039181162;"personal"
1755;2039181162;"personal"
1756;2039181162;"work"
1757;2032812424;"work"
1758;2039181162;"work"
1759;2034170403;"personal"
1760;2039181162;"work"
1761;2032713231;"personal"
1762;2039181162;"work"
1763;2039181162;"work"
1764;2039181162;"personal"
1765;2039181162;"work"
1766;2039181162;"work"
1767;2039181162;"personal"
1768;2032869558;"personal"
1769;2039181162;"personal"
1770;2038342990;"work"
1771;2036898789;"personal"
1772;2036652466;"work"
1773;2039181162;"work"
1774;2036336660;"personal"
1775;2033522580;"personal"
1776;2039181162;"personal"
1777;2036462961;"personal"
1778;2039181162;"personal"
1779;2034567890;"work"
1780;2032222222;"work"
1781;2037828279;"work"
1782;2035988225;"personal"
1783;2039181162;"personal"
1784;2033447917;"work"
1785;2039181162;"personal"
1786;2037805638;"work"
1787;2039181162;"work"
1788;2039842703;"work"
1789;2039181162;"personal"
1790;2039181162;"work"
1791;2032757517;"work"
1792;2039181162;"personal"
1793;2039181162;"work"
1794;2039181162;"work"
1795;2033723450;"work"
1796;2039181162;"personal"
1797;2038671111;"work"
1798;2039181162;"personal"
1799;2039181162;"work"
1800;2039181162;"work"
1801;2039181162;"work"
1802;2039181162;"work"
1803;2039181162;"work"
1804;2039181162;"personal"
1805;2039181162;"work"
1806;2031111111;"personal"
1807;2039181162;"personal"
1808;2039181162;"personal"
1809;2039181162;"personal"
1810;2039181162;"personal"
1811;2039181162;"personal"
1812;2039181162;"personal"
1813;2039181162;"work"
1814;2038342422;"personal"
1815;2039181162;"personal"
1816;2038439022;"work"
1817;2039181162;"work"
1818;2035555555;"work"
1819;2039181162;"work"
1820;2035452541;"personal"
1821;2039181162;"personal"
1822;2033458889;"work"
1823;2036785413;"personal"
1824;2032335394;"personal"
1825;2039181162;"personal"
1826;2039181162;"work"
1827;2039181162;"personal"
1828;2039181162;"personal"
1829;2039181162;"personal"
1830;2039181162;"work"
1831;2039181162;"work"
1832;2034287275;"work"
1833;2039181162;"personal"
1834;2035958406;"personal"
1835;2034825125;"personal"
1836;2039181162;"personal"
1837;2039181162;"work"
1838;2033522791;"personal"
1839;2035684683;"work"
1840;2039181162;"personal"
1841;2035496309;"work"
1842;2039181162;"personal"
1843;2039181162;"personal"
1844;2039181162;"personal"
1845;2039181162;"work"
1846;2039181162;"work"
1847;2039181162;"work"
1848;2032381689;"work"
1849;2037805638;"work"
1850;2039181162;"work"
1851;2035251473;"personal"
1852;2037730071;"work"
1853;2039181162;"work"
1854;2039181162;"work"
1855;2032842258;"personal"
1856;2039181162;"personal"
1857;2035799768;"personal"
1858;2039181162;"work"
1859;2039181162;"personal"
1860;2039181162;"work"
1861;2039181162;"work"
1862;2039181162;"work"
1863;2039181162;"personal"
1864;2039181162;"personal"
1865;2032436393;"work"
1866;2039181162;"personal"
1867;2039181162;"personal"
1868;2039181162;"work"
1869;2039181162;"personal"
1870;2036462961;"work"
1871;2039181162;"personal"
1872;2039181162;"personal"
1873;2039181162;"work"
1874;2039181162;"work"
1875;2039181162;"personal"
1876;2039181162;"personal"
1877;2039181162;"personal"
1878;2035684683;"personal"
1879;2039181162;"work"
1880;2037494300;"personal"
1881;2038364401;"personal"
1882;2032508320;"personal"
1883;2034776391;"personal"
1884;2039181162;"work"
1885;2034902412;"work"
1886;2039237000;"personal"
1887;2034512514;"work"
1888;2039181162;"personal"
1889;2036782932;"work"
1890;2039181162;"personal"
1891;2032535088;"work"
1892;2039181162;"personal"
1893;2034936948;"personal"
1894;2033172215;"work"
1895;2039181162;"personal"
1896;2039181162;"personal"
1897;2038989898;"personal"
1898;2036348870;"personal"
1899;2039181162;"personal"
1900;2039181162;"work"
1901;2035332301;"work"
1902;2032222222;"personal"
1903;2032613577;"personal"
1904;2039181162;"work"
1905;2033280746;"work"
1906;2031113333;"personal"
1907;2039181162;"work"
1908;2039181162;"personal"
1909;2032607047;"personal"
1910;2033042675;"personal"
1911;2039181162;"personal"
1912;2039181162;"personal"
1913;2037060501;"work"
1914;2039181162;"work"
1915;2037622275;"personal"
1916;2039181162;"personal"
1917;2039181162;"work"
1918;2039181162;"work"
1919;2039181162;"work"
1920;2039181162;"personal"
1921;2039181162;"personal"
1922;2039181162;"personal"
1923;2034799995;"personal"
1924;2039181162;"personal"
1925;2035491111;"personal"
1926;2039181162;"work"
1927;2033336999;"work"
1928;2039666962;"personal"
1929;2039181162;"work"
1930;2038412211;"personal"
1931;2039181162;"personal"
1932;2037272878;"work"
1933;2039181162;"personal"
1934;2039181162;"personal"
1935;2033947874;"work"
1936;2039181162;"personal"
1937;2039181162;"personal"
1938;2035861921;"personal"
1939;2039181162;"personal"
1940;2039325688;"personal"
1941;2039181162;"personal"
1942;2039181162;"personal"
1943;2039181162;"work"
1944;2039181162;"work"
1945;2034170402;"personal"
1946;2039181162;"work"
1947;2038439022;"personal"
1948;2037659849;"personal"
1949;2033458889;"personal"
1950;2037871527;"personal"
1951;2038445000;"work"
1952;2033458889;"personal"
1953;2038776869;"personal"
1954;2039181162;"work"
1955;2039181162;"work"
1956;2039181162;"personal"
1957;2037480123;"work"
1958;2038445000;"work"
1959;2039181162;"personal"
1960;2039181162;"personal"
1961;2039181162;"work"
1962;2039181162;"work"
1963;2039181162;"personal"
1964;2032835658;"work"
1965;2039181162;"personal"
1966;2033847302;"personal"
1967;2034776391;"personal"
1968;2035633616;"personal"
1969;2033802872;"work"
1970;2039181162;"personal"
1971;2039181162;"personal"
1972;2039181162;"personal"
1973;2032283344;"work"
1974;2039935438;"work"
1975;2035958406;"personal"
1976;2039181162;"work"
1977;2039181162;"personal"
1978;2039181162;"personal"
1979;2035492222;"personal"
1980;2039181162;"personal"
1981;2039181162;"work"
1982;2039181162;"work"
1983;2039181162;"personal"
1984;2039181162;"personal"
1985;2039181162;"personal"
1986;2038958698;"personal"
1987;2034170302;"work"
1988;2039181162;"personal"
1989;2037937183;"work"
1990;2032641063;"personal"
1991;2034799995;"personal"
1992;2039181162;"personal"
1993;2039181162;"personal"
1994;2039181162;"work"
1995;2039181162;"work"
1996;2038322754;"work"
1997;2039181162;"personal"
1998;;"personal"
1999;2032869558;"personal"
2000;2039181162;"work"
2001;2039181162;"work"
2002;2039181162;"work"
2003;2034776391;"personal"
2004;2039181162;"personal"
2005;2038528560;"personal"
2006;2039181162;"work"
2007;2039999999;"personal"
2008;2032152892;"work"
2009;2034386650;"work"
2010;2034639100;"personal"
2011;2033342222;"personal"
2012;2039181162;"work"
2013;2035970385;"personal"
2014;2039181162;"work"
2015;2037873241;"work"
2016;2036564489;"personal"
2017;2039341344;"work"
2018;2031231233;"work"
2019;2039181162;"personal"
2020;2031111111;"work"
2021;2039181162;"personal"
2022;2039181162;"work"
2023;2036679131;"personal"
2024;2039181162;"personal"
2025;2039181162;"personal"
2026;2037563889;"work"
2027;2034936948;"personal"
2028;2039181162;"work"
2029;2032613577;"personal"
2030;2034888648;"work"
2031;2031111119;"work"
2032;2033352693;"work"
2033;2039181162;"personal"
2034;2039181162;"personal"
2035;2033180061;"work"
2036;2039181162;"personal"
2037;2036952431;"personal"
2038;2037563889;"personal"
2039;2039181162;"work"
2040;2036934060;"work"
2041;2035583229;"work"
2042;2037423900;"work"
2043;2034749555;"work"
2044;2038528560;"personal"
2045;2038332500;"personal"
2046;2032075921;"work"
2047;2039181162;"work"
2048;2035861921;"personal"
2049;2037382238;"personal"
2050;2032806265;"personal"
2051;2039181162;"work"
2052;2033172215;"personal"
2053;2034567890;"work"
2054;2039181162;"work"
2055;2036679132;"personal"
2056;2039181162;"personal"
2057;2039181162;"work"
2058;2033456789;"personal"
2059;2039181162;"personal"
2060;2039181162;"work"
2061;2039181162;"work"
2062;2039181162;"work"
2063;2039181162;"work"
2064;2037366416;"work"
2065;2039181162;"personal"
2066;2039181162;"personal"
2067;2039181162;"work"
2068;2039181162;"personal"
2069;2039181162;"personal"
2070;2035554545;"personal"
2071;2039181162;"personal"
2072;2039181162;"work"
2073;2039181162;"work"
2074;2039181162;"personal"
2075;2039181162;"personal"
2076;2038332500;"work"
2077;2039181162;"personal"
2078;2036231901;"personal"
2079;2039181162;"work"
2080;2039181162;"personal"
2081;2039181162;"work"
2082;2033295255;"personal"
2083;2039181162;"work"
2084;2039181162;"work"
2085;2039181162;"work"
2086;2039181162;"personal"
2087;2039181162;"personal"
2088;2039181162;"work"
2089;2038626961;"personal"
2090;2036341704;"personal"
2091;2039181162;"work"
2092;2039181162;"work"
2093;2039181162;"personal"
2094;2039181162;"work"
2095;2032222222;"personal"
2096;2039181162;"personal"
2097;2034567890;"personal"
2098;2034888648;"personal"
2099;2039181162;"personal"
2100;2039181162;"work"
2101;2037569261;"work"
2102;2034170703;"personal"
2103;2036978033;"personal"
2104;2039181162;"personal"
2105;2039181162;"personal"
2106;2039181162;"personal"
2107;2037649189;"personal"
2108;2034170409;"work"
2109;2033447917;"work"
2110;2033336999;"work"
2111;2030000000;"personal"
2112;2039181162;"personal"
2113;2039181162;"work"
2114;2032222000;"personal"
2115;2038578071;"work"
2116;2035499999;"personal"
2117;2039181162;"work"
2118;2034358999;"personal"
2119;2039181162;"work"
2120;2032343775;"personal"
2121;2032441321;"work"
2122;2038325488;"work"
2123;2034281769;"personal"
2124;2039181162;"work"
2125;2039181162;"work"
2126;2035589417;"work"
2127;2039181162;"work"
2128;2039181162;"personal"
2129;2039181162;"personal"
2130;2039181162;"work"
2131;2037423900;"personal"
2132;2039181162;"work"
2133;2035555555;"work"
2134;2039181162;"personal"
2135;2039181162;"work"
2136;2035322087;"personal"
2137;2039181162;"personal"
2138;2039181162;"personal"
2139;2038332500;"personal"
2140;2039181162;"work"
2141;2039181162;"personal"
2142;2039181162;"personal"
2143;2032484848;"work"
2144;2039181162;"work"
2145;2039181162;"work"
2146;2039181162;"personal"
2147;2039181162;"personal"
2148;2039181162;"personal"
2149;2033220415;"personal"
2150;2034899561;"work"
2151;2039181162;"personal"
2152;2036123456;"work"
2153;2039181162;"work"
2154;2032504503;"work"
2155;2035251473;"personal"
2156;2035918641;"work"
2157;2031231234;"personal"
2158;2036754671;"work"
2159;2039181162;"personal"
2160;2039181162;"personal"
2161;2032222222;"work"
2162;2032757517;"work"
2163;2039181162;"work"
2164;2039181162;"personal"
2165;2039181162;"work"
2166;2039181162;"personal"
2167;2033368247;"work"
2168;2035332301;"work"
2169;2039181162;"work"
2170;2039181162;"personal"
2171;2039181162;"personal"
2172;2039181162;"work"
2173;2036622525;"work"
2174;2039181162;"work"
2175;2032255470;"personal"
2176;2039181162;"work"
2177;2037828279;"personal"
2178;2039181162;"personal"
2179;2037553726;"personal"
2180;2035496666;"personal"
2181;2039181162;"personal"
2182;2039181162;"work"
2183;2038988989;"work"
2184;2036864458;"work"
2185;2032692353;"work"
2186;2033655422;"personal"
2187;2039381631;"personal"
2188;2031212331;"personal"
2189;2036978033;"work"
2190;2039181162;"personal"
2191;2034577800;"personal"
2192;2032672559;"personal"
2193;2039181162;"work"
2194;2032222222;"work"
2195;2039181162;"work"
2196;2032536987;"work"
2197;2039181162;"work"
2198;2033811712;"work"
2199;2039181162;"personal"
2200;2032223331;"personal"
2201;2039181162;"personal"
2202;2039181162;"personal"
2203;2039381631;"work"
2204;2039181162;"work"
2205;2039181162;"work"
2206;2035496309;"work"
2207;2039181162;"work"
2208;2032347881;"work"
2209;2038528560;"work"
2210;2039181162;"work"
2211;2033768781;"personal"
2212;2039852073;"work"
2213;2039181162;"work"
2214;2037494300;"personal"
2215;2033744949;"personal"
2216;2032849119;"personal"
2217;2039268488;"personal"
2218;2036324604;"work"
2219;2039181162;"work"
2220;2039181162;"work"
2221;2037060501;"work"
2222;2039181162;"personal"
2223;2036462961;"work"
2224;2039181162;"work"
2225;2039181162;"personal"
2226;2039181162;"personal"
2227;2039181162;"personal"
2228;2039181162;"personal"
2229;2039181162;"work"
2230;2036652466;"work"
2231;2036754671;"personal"
2232;2039181162;"work"
2233;2039181162;"work"
2234;2039181162;"work"
2235;2031414111;"personal"
2236;2039181162;"work"
2237;2039181162;"work"
2238;2039181162;"personal"
2239;2039999999;"work"
2240;2039181162;"personal"
2241;2039181162;"work"
2242;2034639100;"work"
2243;2039181162;"work"
2244;2039181162;"personal"
2245;2037430222;"work"
2246;2039181162;"work"
2247;2032255470;"personal"
2248;2039181162;"personal"
2249;2039181162;"work"
2250;2039181162;"personal"
2251;2039181162;"work"
2252;2034170417;"personal"
2253;2039181162;"personal"
2254;2039181162;"personal"
2255;2032246299;"work"
2256;2039181162;"work"
2257;2039181162;"work"
2258;2033847302;"personal"
2259;2032381689;"work"
2260;2036246962;"work"
2261;2039181162;"personal"
2262;2039181162;"personal"
2263;2039181162;"work"
2264;2039181162;"work"
2265;2037814738;"personal"
2266;2039181162;"work"
2267;2039181162;"work"
2268;2033295255;"work"
2269;2035492222;"personal"
2270;2039181162;"personal"
2271;2038776869;"work"
2272;2037423900;"work"
2273;2039181162;"personal"
2274;2039181162;"work"
2275;2039181162;"personal"
2276;2039181162;"personal"
2277;2039181162;"personal"
2278;2039181162;"personal"
2279;2034823475;"personal"
2280;2032145643;"personal"
2281;2039181162;"personal"
2282;2039181162;"personal"
2283;2039181162;"personal"
2284;2039181162;"work"
2285;2039181162;"personal"
2286;2039181162;"personal"
2287;2038771341;"personal"
2288;2034432299;"work"
2289;2032335394;"work"
2290;2035259815;"work"
2291;2039181162;"personal"
2292;2039181162;"work"
2293;2039384843;"work"
2294;2039181162;"work"
2295;2039181162;"work"
2296;2037485459;"work"
2297;2033295255;"work"
2298;2032641063;"work"
2299;2039181162;"work"
2300;2039181162;"personal"
2301;2039181162;"personal"
2302;2033170440;"personal"
2303;2039181162;"personal"
2304;2039181162;"work"
2305;2031231231;"personal"
2306;2039181162;"personal"
2307;2039181162;"work"
2308;2039181162;"personal"
2309;2034444444;"personal"
2310;2039181162;"personal"
2311;2039384843;"work"
2312;2039181162;"personal"
2313;2035251473;"personal"
2314;2039181162;"work"
2315;2034170420;"personal"
2316;2039181162;"personal"
2317;2039181162;"personal"
2318;2039181162;"personal"
2319;2038364401;"work"
2320;2032441321;"work"
2321;2034444444;"work"
2322;2030000011;"personal"
2323;2035583229;"personal"
2324;2034577800;"work"
2325;2039181162;"personal"
2326;2039181162;"personal"
2327;2038528560;"work"
2328;2039181162;"work"
2329;2039181162;"work"
2330;2039181162;"personal"
2331;2033266540;"work"
2332;2034883640;"personal"
2333;2039181162;"work"
2334;2032869558;"personal"
2335;2039181162;"personal"
2336;2037524551;"work"
2337;2039239337;"personal"
2338;2039181162;"personal"
2339;2039181162;"personal"
2340;2039181162;"personal"
2341;2039181162;"personal"
2342;2039181162;"work"
2343;2034617198;"work"
2344;2039181162;"work"
2345;2039999999;"personal"
2346;2032714043;"work"
2347;2035799662;"personal"
2348;2037234671;"personal"
2349;2039181162;"work"
2350;2035864861;"personal"
2351;2039181162;"personal"
2352;2039181162;"personal"
2353;2039181162;"personal"
2354;2032070262;"work"
2355;2039181162;"personal"
2356;2034749555;"personal"
2357;2039181162;"personal"
2358;2034639100;"work"
2359;2034281769;"work"
2360;2039181162;"work"
2361;2039181162;"work"
2362;2039181162;"personal"
2363;2039181162;"personal"
2364;2039181162;"personal"
2365;2039181162;"work"
2366;2039181162;"personal"
2367;2039181162;"work"
2368;2035497071;"work"
2369;2039181162;"work"
2370;2035371030;"personal"
2371;2039181162;"work"
2372;2039181162;"work"
2373;2034170405;"work"
2374;2039181162;"work"
2375;2039181162;"work"
2376;2039181162;"work"
2377;2039181162;"work"
2378;2039181162;"personal"
2379;2039181162;"personal"
2380;2039181162;"personal"
2381;2039181162;"personal"
2382;2039181162;"work"
2383;2039181162;"work"
2384;2039181162;"personal"
2385;2036473926;"personal"
2386;2033397654;"work"
2387;2032535088;"personal"
2388;2039181162;"personal"
2389;2039181162;"work"
2390;2039181162;"work"
2391;2039181162;"personal"
2392;2039181162;"personal"
2393;2039181162;"personal"
2394;2035893035;"work"
2395;2033042675;"work"
2396;2032246299;"personal"
2397;2038364401;"work"
2398;2033636738;"personal"
2399;2031231234;"personal"
2400;2034639100;"work"
2401;2039181162;"personal"
2402;2039181162;"work"
2403;2039181162;"work"
2404;2039181162;"personal"
2405;20334234324;"work"
2406;2039181162;"personal"
2407;2034447802;"personal"
2408;2039181162;"work"
2409;2031111111;"personal"
2410;2039181162;"personal"
2411;2039181162;"work"
2412;2034512514;"work"
2413;2039181162;"work"
2414;2039181162;"personal"
2415;2038771341;"work"
2416;2039181162;"work"
2417;2032222000;"personal"
2418;2039181162;"work"
2419;2039181162;"work"
2420;2039181162;"work"
2421;2039999999;"personal"
2422;2039181162;"work"
2423;2039181162;"personal"
2424;2039181162;"work"
2425;2039181162;"personal"
2426;2033459099;"personal"
2427;2038573408;"personal"
2428;2033278250;"work"
2429;2033434430;"work"
2430;2039181162;"work"
2431;2039181162;"work"
2432;2037730071;"work"
2433;2039181162;"personal"
2434;2032536987;"work"
2435;2039181162;"work"
2436;2038958698;"work"
2437;2039181162;"work"
2438;2039181162;"work"
2439;2035332301;"work"
2440;2038776869;"personal"
2441;2039181162;"personal"
2442;2039181162;"work"
2443;2039181162;"work"
2444;2032240404;"work"
2445;2039181162;"personal"
2446;2039181162;"personal"
2447;2034899767;"work"
2448;2033802872;"personal"
2449;2034291599;"personal"
2450;2033266540;"work"
2451;2039181162;"personal"
2452;2039181162;"personal"
2453;2033765884;"work"
2454;2035277580;"work"
2455;2039181162;"personal"
2456;2032719983;"personal"
2457;2039181162;"work"
2458;2039268488;"work"
2459;2033294562;"personal"
2460;2039181162;"personal"
2461;2035496030;"work"
2462;2039181162;"personal"
2463;2033181234;"work"
2464;2036246962;"personal"
2465;2039181162;"personal"
2466;2039181162;"personal"
2467;2035852626;"personal"
